OTU id	GC content	Rho scores	Rho homolog	length of U-rich sequence	Completeness	Contamination	Taxonomy					
OTU-27874	54.39102	3.07352596314909	1	5	100	0.62	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__;g__;s__					
OTU-44413	58.703050000000005	3.41871498291849	1	6	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas allosaccharophila					
OTU-43981	60.946659999999994	3.59210922871154	1	5	99.97	0.05	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas aquatica					
OTU-39228	57.976989999999994	3.38563374265884	1	6	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas australiensis					
OTU-42981	62.07608999999999	3.70955737704917	1	5	99.67	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas bivalvium					
OTU-37020	53.56073	3.01178360413591	1	5	99.46	0.72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas cavernicola					
OTU-35520	60.67799	3.58840324963071	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae					
OTU-32830	61.309219999999996	3.5930471111111	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas dhakensis					
OTU-35956	61.44482	3.71043273403595	1	5	99.46	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas diversa					
OTU-38815	61.85841	3.62682476531067	1	5	99.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas encheleia					
OTU-41897	59.98772	3.52720547945204	1	6	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas enteropelogenes					
OTU-22865	61.07794	3.55622319474835	1	5	99.97	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas eucrenophila					
OTU-40527	58.12247000000001	3.37375229357797	1	6	99.42	0.58	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas finlandiensis					
OTU-38702	58.19084	3.35390223921354	1	6	99.42	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas fluvialis					
OTU-4700	61.4228	3.57470201577562	1	5	99.97	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas hydrophila					
OTU-44472	58.513749999999995	3.48824623115577	1	6	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas lacus					
OTU-27098	60.922169999999994		1	6	99.97	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas lusitana					
OTU-25734	60.840450000000004	3.66542964352719	1	5	99.97	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas media					
OTU-29531	58.89418	3.49718632567849	0	5	97.95	1.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas molluscorum					
OTU-2747	58.925110000000004	3.49477174849267	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas piscicola					
OTU-40977	57.8516599999999	3.40448058252427	1	5	98.95	0.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas popoffii					
OTU-13634	61.282340000000005	3.65101697247705	1	5	99.97	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas rivipollensis					
OTU-37944	59.93009	3.53978136882128	1	5	99.42	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas rivuli					
OTU-36	58.34549	3.42556270549553	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas salmonicida					
OTU-43323	63.02776	3.71516779170683	1	5	99.97	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sanarellii					
OTU-30308	61.60243	3.71150525015442	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas schubertii					
OTU-19868	61.00381	3.50534155597723	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas simiae					
OTU-20965	57.57278	3.33794423617619	1	6	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sobria					
OTU-29010	57.856629999999996	3.28586302211302	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sp900156095					
OTU-26674	62.71048999999999	3.63671221338324	1	5	99.82	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas taiwanensis					
OTU-36731	59.97452	3.46313546690047	1	5	99.97	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas tecta					
OTU-24908	58.71837	3.40110632447295	1	6	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas veronii					
OTU-21119	58.03147	3.38890307548927	1	6	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas veronii_A					
OTU-26044	55.696389999999994	3.04525986078888	1	5	100	0.09	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanimonas;s__Oceanimonas baumannii					
OTU-34982	59.99727	3.45819252077563	1	5	100	0.27	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanimonas;s__Oceanimonas doudoroffii					
OTU-39618	56.125659999999996	2.97710835629018	1	5	100	0.09	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanimonas;s__Oceanimonas smirnovii					
OTU-36246	61.07701	3.48313740458017	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanimonas;s__Oceanimonas sp000243075					
OTU-21465	59.493390000000005	3.31222623723489	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanimonas;s__Oceanimonas sp003049725					
OTU-25842	57.400980000000004	3.21918105423989	1	5	99.46	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanisphaera;s__Oceanisphaera arctica					
OTU-23533	47.0517799999999	1.90880093457944	1	7	99.79	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanisphaera;s__Oceanisphaera avium					
OTU-44447	49.77181	2.31292523364486	1	6.5	99.79	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanisphaera;s__Oceanisphaera profunda					
OTU-22074	58.57226	3.370756718529	1	5	99.46	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Oceanisphaera;s__Oceanisphaera psychrotolerans					
OTU-23788	49.02621	2.70851399491095	1	6	100	0.54	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Tolumonas;s__Tolumonas auensis					
OTU-12462	47.4861	2.62327012987013	1	6	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Tolumonas;s__Tolumonas lignilytica					
OTU-34738	63.82927000000001	3.64049247176913	1	4	99.94	0.09	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Zobellella;s__Zobellella denitrificans					
OTU-37859	62.67583999999991	3.65763541666667	1	4	99.94	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Zobellella;s__Zobellella sp003012775					
OTU-38355	58.12288	3.31115512265514	1	5	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Zobellella_A;s__Zobellella_A maritima					
OTU-19189	62.093889999999995	3.67627064220184	1	5	99.97	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Zobellella_B;s__Zobellella_B taiwanensis					
OTU-36548	45.264700000000005	2.05926798307475	1	6	99.1	0.76	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__;s__					
OTU-25152	42.1103399999999	2.09917552804079	1	6	99.49	1.66	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__;s__					
OTU-44945	50.48631999999999	2.82781751054853	1	5	100	0.28	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__;s__					
OTU-20884	48.41103	2.4842981530343	1	5	99.66	1.06	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter salexigens					
OTU-14544	48.3923799999999	2.40785301016419	1	6	99.55	0.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Aestuariibacter_A;s__Aestuariibacter_A aggregatus					
OTU-25220	42.7457799999999	2.50453547297298	1	6	96.97	0.62	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Algicola;s__Algicola sagamiensis					
OTU-38746	40.7779099999999	1.71779480286738	1	6	100	0.84	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Aliiglaciecola;s__Aliiglaciecola lipolytica					
OTU-1172	50.26196	2.21042512077294	1	5	100	0.51	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alishewanella;s__Alishewanella agri					
OTU-27107	50.59361		1	5	100	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alishewanella;s__Alishewanella jeotgali					
OTU-19183	51.39863	2.4822342079689	1	5	99.66	1.06	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alkalimonas;s__Alkalimonas amylolytica					
OTU-36345	42.8292399999999	1.6487467057101	1	6	99.98	1.04	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__					
OTU-20287	44.029989999999906	1.83313016949153	1	6	100	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__					
OTU-34063	44.381529999999906	2.16417495395948	1	6	99.62	1.58	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__					
OTU-40395	44.52205	1.91915421853389	1	6	100	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas abrolhosensis					
OTU-9659	44.929770000000005	2.16529562345169	1	6	99.59	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica					
OTU-22370	44.11119	1.94264463397299	1	6	99.95	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas gracilis					
OTU-2458	44.670299999999905	1.91878110129164	1	6	100	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii					
OTU-34833	44.41854	1.94129659173314	1	6	100	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas marina					
OTU-8456	44.96906	1.86103115727003	1	6	99.84	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas mediterranea					
OTU-15330	43.46929	1.96855822159492	1	6	99.95	0.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas naphthalenivorans					
OTU-22250	43.6709199999999	1.7508432934927	1	6	99.95	0.21	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas sp000597705					
OTU-22527	44.12412	1.99040201394268	1	6	99.85	0.55	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas sp000753865					
OTU-37976	44.0060399999999	1.86331359149582	1	6	100	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas sp001885075					
OTU-40618	43.88709	1.95063344594594	1	6	99.95	0.34	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas sp002831605					
OTU-44897	43.631029999999996	1.8838378962536	1	6	99.84	0.28	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas stellipolaris					
OTU-29696	48.3843799999999	2.49758762117823	1	6	99.84	1.52	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A lipolytica					
OTU-8727	48.633379999999896	2.52373800456969	1	6	99.89	1.37	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925					
OTU-45332	48.496429999999904	2.4908124054463	1	6	99.89	0.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002993365					
OTU-13573	47.9520599999999	2.56992959770116	1	6	99.64	1.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_B;s__Alteromonas_B confluentis					
OTU-29572	48.71103	2.80150286123034	1	6	100	1.18	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_B;s__Alteromonas_B sp002729795					
OTU-22960	45.8984799999999	2.30520353159851	1	6	99.33	1.4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_C;s__Alteromonas_C pelagimontana					
OTU-39420	49.65334	2.06386285097192	1	6	99.33	0.22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Arsukibacterium;s__Arsukibacterium ikkense					
OTU-28124	48.4445999999999	1.99224173318129	1	6	100	0.25	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Arsukibacterium;s__Arsukibacterium perlucida					
OTU-28858	46.303889999999996	1.73687133757962	1	6	98.65	0.59	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Arsukibacterium;s__Arsukibacterium sp000987765					
OTU-27896	49.136540000000004	2.13942935377875	1	6	100	0.59	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Arsukibacterium;s__Arsukibacterium tuosuensis					
OTU-30984	50.30386	2.6427127819549	1	5	100	1.01	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Bowmanella;s__Bowmanella denitrificans					
OTU-25147	39.9422099999999	1.47787523629489	1	6	95.13	1.48	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Catenovulum;s__Catenovulum agarivorans					
OTU-30732	40.64107	1.53041281512605	1	6	95.13	1.46	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Catenovulum;s__Catenovulum agarivorans_A					
OTU-22209	37.12869	1.11277920120572	1	7	100	0.83	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__					
OTU-36440	39.44374	1.23923901310716	1	7	100	1.23	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__					
OTU-37306	38.40581	1.27359562137797	1	7	98.71	1.44	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__					
OTU-41677	37.37538	1.2948941058941	1	7	97.43	1.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__					
OTU-18045	38.58918	1.26089138051857	1	7	99.66	1.5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia aestuarii					
OTU-45485	35.63194	1.2422880512091	1	7	99.33	1.31	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia agarivorans					
OTU-31269	38.50213	1.3132366255144	1	7	99.66	1.05	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia beringensis					
OTU-18320	41.8246399999999	1.30215203619909	1	6	99.66	1.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia chukchiensis					
OTU-26945	39.39918	1.41209797822706	1	7	100	0.73	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia marinimaniae					
OTU-40831	38.04012	1.28547224126113	1	7	98.82	1.98	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia mytili					
OTU-35401	38.8163	1.4466757719715	1	7	100	1.01	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia piezophila					
OTU-2389	37.483089999999905	1.08762331536388	1	7	99.66	0.82	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia polaris					
OTU-23752	38.00503	1.45811518915867	1	7	100	1.68	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia psychrerythraea_A					
OTU-28562	37.92299	1.32409911406423	1	7	99.49	0.68	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia psychrerythraea_B					
OTU-19563	38.0587	1.45045899632803	1	7	100	2.38	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia psychrerythraea_D					
OTU-39031	39.3628	1.33159270290394	1	7	99.33	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia sp001440345					
OTU-29277	37.8649	1.32290421729807	1	7	99.14	1.52	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia sp001767295					
OTU-33478	38.5584599999999	1.31845319561007	1	7	99.66	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia sp002077175					
OTU-44162	37.801809999999904	1.4129189339256	1	7	99.66	1.4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia sp002836255					
OTU-22942	37.863979999999906	1.33944619257394	1	7	100	1.6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia sp002836775					
OTU-28536	37.6696699999999	1.18464792503346	1	7	99.21	0.99	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia sp003061515					
OTU-7382	42.29809	1.78087411883182	1	6	100	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Glaciecola;s__Glaciecola nitratireducens					
OTU-44910	41.10391	1.57461440677966	1	7	99.58	1.29	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Glaciecola;s__Glaciecola pallidula					
OTU-5363	43.057	1.54684743202417	1	6	96.66	0.96	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Glaciecola;s__Glaciecola punicea					
OTU-36538	41.26057	1.61465106815869	1	6	99.24	1.54	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Glaciecola;s__Glaciecola sp002836745					
OTU-26547	41.20214	1.77043011917659	1	6	99.05	0.28	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Glaciecola;s__Glaciecola sp003203515					
OTU-23157	52.1342499999999	2.88946065989848	1	6	98.99	1.01	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__HMF8227;s__HMF8227 sp003143555					
OTU-35464	48.61792	1.88938803088803	1	7	97.74	1.09	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__					
