otu_id	genome_id	type	study	taxonomy	rho homologs	phylum	completeness	contamination	rho scores	CDS counts	stem length	loop length	U count	number	genome size
OTU-42842	GCF_001748225.1	isolate	NCBI-RefSeq	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfoplanaceae;g__Desulfoplanes;s__Desulfoplanes formicivorans	NZ_BDFE01000020.1_286	Desulfobacterota_A	100.0	0.6	3.373014373716649	2687	15.0	4.0	5.0	974.0	3000979
OTU-35913	GCF_003443895.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	NZ_QQOA01000002.1_169	Proteobacteria	98.91	1.67	3.6459688432217052	7286	13.0	5.0	3.0	3035.0	8098302
OTU-42843	GCA_002694645.1	MAG	NCBI-MAG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__GCA-002727735;s__GCA-002727735 sp002694645	.	Bacteroidota	53.76	0.05	1.2305301204819277	891	9.0	5.0	8.0	87.0	882272
OTU-42844	GCF_900104645.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium massiliense	NZ_FNWE01000002.1_159	Firmicutes_A	97.87	0.71	1.2095847750865052	1315	13.0	5.0	7.0	289.0	1450823
OTU-42846	2547132480	SAG	IMG	d__Bacteria;p__Patescibacteria;c__ABY1;o__Buchananbacterales;f__UBA6539;g__UBA6539;s__	.	Patescibacteria	61.88	0.0	1.5292390670553933	1343	12.0	5.0	6.0	358.0	1124777
OTU-42847	GCF_000828635.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__Sulfuritalea hydrogenivorans	NZ_AP012547.1_1273	Proteobacteria	97.67	0.96	3.6497887887888094	3587	12.0	4.0	4.0	999.0	3802648
OTU-11082	3300009084_54	MAG	GEM	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__;s__	.	Myxococcota	94.19	0.97	3.529820840950639	4379	12.0	5.0	4.0	559.0	5034421
OTU-42848	641522632	isolate	IMG	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Heliobacteriales;f__Heliobacteriaceae;g__Heliobacterium;s__Heliobacterium modesticaldum	.	Firmicutes_B	100.0	0.89	2.862447314049594	2708	13.0	5.0	6.0	968.0	3075407
OTU-42849	GCF_003019255.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus kloosii	NZ_CP027846.1_1064	Firmicutes	99.45	0.69	0.7941398783666377	2601	16.0	5.0	8.0	1151.0	2639038
OTU-11086	3300025881_71	MAG	GEM	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__OLB19;s__	.	Patescibacteria	74.71	2.35	2.1974940119760475	976	14.0	4.0	7.0	337.0	917485
OTU-42851	SRR769516_bin.29	MAG	Almeida et al.	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__CAG-831;s__	NODE_406_length_31072_cov_13.453654_23	Bacteroidota	97.86	1.19	2.667424623115577	2139	13.0	5.0	6.0	412.0	2481840
OTU-44753	SRR2912795_bin.15	MAG	Almeida et al.	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	NODE_191_length_64116_cov_9.542998_53	Actinobacteriota	99.19	0.81	3.027385209713037	1945	15.0	5.0	5.0	930.0	2249267
OTU-12451	GCA_002378195.1	MAG	NCBI-MAG	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__OLB19;s__OLB19 sp002378195	.	Patescibacteria	62.65	0.85	2.0267970149253736	890	13.0	4.0	6.0	335.0	902885
OTU-42852	2734482264	MAG	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Luteibacter;s__	Ga0136822_11_1088	Proteobacteria	99.66	4.07	3.878396991497709	4425	12.0	4.0	3.0	1529.0	5014763
OTU-22012	GCA_000504625.1	SAG	NCBI-SAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__AAA240-E13;s__AAA240-E13 sp000504625	AZHR01000008.1_65	Proteobacteria	93.78	1.2	0.8687388059701493	1593	10.0	6.0	8.0	141.0	1401604
OTU-42853	GCA_003165095.1	MAG	NCBI-MAG	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003165095	PLSH01000246.1_24	Acidobacteriota	78.45	2.87	3.257526362823972	4348	12.0	5.0	4.0	1164.0	4608566
OTU-11096	GCA_002390615.1	MAG	NCBI-MAG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__UA16 sp002390615	DGPX01000209.1_7	Bacteroidota	88.72	0.54	2.796184905660377	2159	13.0	4.0	7.0	280.0	2428419
OTU-11097	GCA_002390705.1	MAG	NCBI-MAG	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__UBA4592 sp002390705	DGQA01000050.1_53	Actinobacteriota	94.38	0.0	2.6229312500000006	2063	13.0	5.0	4.0	163.0	2070153
OTU-42854	GCF_003050755.1	isolate	NCBI-RefSeq	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter yixingensis	NZ_QAOQ01000001.1_592	Bacteroidota	97.62	1.9	2.171766687079005	4490	14.0	4.0	6.0	1633.0	5315671
OTU-42855	2734482268	MAG	IMG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	Ga0192196_102_110	Proteobacteria	99.14	0.0	3.693077393075381	2824	13.0	4.0	3.0	991.0	2967981
OTU-35916	GCF_000173835.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes_K;c__Alicyclobacillia;o__Alicyclobacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus acidocaldarius_B	NZ_ACCS01000008.1_4	Firmicutes_K	94.86	0.42	2.8682226148409917	3059	14.0	5.0	4.0	852.0	2943284
OTU-11104	3300025847_43	MAG	GEM	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	.	Firmicutes_A	85.51	0.02	2.826887267904512	1842	15.0	5.0	7.0	779.0	1864125
OTU-12514	3300025847_40	MAG	GEM	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA12059;g__SZUA-370;s__SZUA-370 sp003247225	3300025847.a:Ga0209607_1011340_2	Spirochaetota	75.29	0.52	3.9244878048780483	2041	13.0	4.0	0.0	478.0	2009366
OTU-42856	GCA_003558415.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__WD3A24;s__	.	Proteobacteria	65.29	1.76	3.520933155080224	2625	12.0	4.0	0.0	795.0	2365689
OTU-12539	3300025847_49	MAG	GEM	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__;s__	3300025847.a:Ga0209607_1008478_5	Actinobacteriota	57.13	0.52	3.5767074468085074	1511	13.0	4.0	4.0	193.0	1387564
OTU-42857	OhJ_2014__MET0182__bin.1	MAG	Pasolli et al.	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Helcobacillus;s__	NODE_246_length_12118_cov_9.51654_7	Actinobacteriota	94.152	0.584795	3.754549242424243	1831	15.0	5.0	4.0	536.0	2081255
OTU-42858	GCF_002218005.2	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio algivorus	NZ_AP018678.1_88	Proteobacteria	96.15	1.73	1.9633951497860287	3275	13.0	5.0	7.0	1402.0	3648612
OTU-42859	XieH_2016__YSZC12003_35387__bin.32	MAG	Pasolli et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-552;g__;s__	.	Firmicutes_A	91.422	0.0419463	1.7699603773584904	1473	14.0	5.0	6.0	538.0	1842922
OTU-42860	GCA_002422865.1	MAG	NCBI-MAG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UKL13-3;g__UBA6183;s__UBA6183 sp002422865	DITN01000027.1_5	Bacteroidota	96.4	1.59	1.1566367924528302	2848	14.0	4.0	8.0	857.0	3263409
OTU-39041	2724679467	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__Caballeronia choica	Ga0126743_1001_73	Proteobacteria	98.79	1.64	3.599865089940003	9164	13.0	5.0	4.0	3060.0	9670544
OTU-42861	GCA_002395825.1	MAG	NCBI-MAG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316985	DGVC01000002.1_96	Bacteroidota	92.74	0.12	2.1862123510292504	2691	13.0	5.0	6.0	927.0	3304906
OTU-42862	GCA_002304915.1	MAG	NCBI-MAG	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__Lenti-01 sp002304915	DBPO01000012.1_38	Verrucomicrobiota	83.61	2.06	3.1113425414364637	1871	11.0	5.0	5.0	375.0	2108534
OTU-45134	GCA_003214525.1	SAG	NCBI-SAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp003214525	QCLN01000005.1_93	Proteobacteria	87.95	0.0	1.0854519230769228	1185	11.0	5.0	8.0	104.0	1104608
OTU-42863	2561511138	isolate	IMG	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus marmoris	Q319DRAFT_scaffold00010.10_20	Deinococcota	99.57	0.0	3.8987028353325908	4642	13.0	5.0	4.0	1864.0	4800021
OTU-26511	BritoIL_2016__W1.55.ST__bin.3	MAG	Pasolli et al.	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	.	Cyanobacteria	88.8889	0.0	0.9237758620689658	1819	14.0	4.0	8.0	470.0	1878889
OTU-45135	GCA_004297485.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_C;f__Rhodospirillaceae_A;g__;s__	SCTM01000314.1_66	Proteobacteria	97.99	1.45	3.475596875000017	4434	12.0	5.0	4.0	977.0	4562438
OTU-22821	2716884743	SAG	IMG	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__AG-409-G20;s__AG-409-G20 sp003215775	.	Cyanobacteria	83.83	0.0	1.865428571428572	1498	11.0	5.0	7.0	210.0	1503784
OTU-11129	3300025607_13	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Psychrobiaceae;g__Psychrobium;s__	3300025607.a:Ga0209291_1012307_3	Proteobacteria	66.9	1.72	2.044163208852005	2936	12.0	4.0	6.0	761.0	3141429
OTU-45136	GCA_003209915.1	SAG	NCBI-SAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp003209915	QCOF01000003.1_181	Proteobacteria	90.6	0.0	0.8280330578512397	1271	9.0	5.0	7.0	121.0	1183991
OTU-42865	GCA_002733955.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;s__Hoeflea sp002733955	NVXQ01000004.1_186	Proteobacteria	99.81	1.58	3.5599418181818194	4660	12.0	5.0	4.0	1655.0	4861307
OTU-42866	2775506911	isolate	IMG	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Amphibacillaceae;g__Oceanobacillus;s__Oceanobacillus damuensis	Ga0132833_119_59	Firmicutes	100.0	0.78	1.6050691661279926	3980	15.0	5.0	7.0	1568.0	4112388
OTU-42867	2504557015	isolate	IMG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	F103_pool_F103_pool_c54_17	Bacteroidota	98.41	0.0	1.0971774319066154	3840	14.0	5.0	8.0	1301.0	4165217
OTU-11133	3300022909_12	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA830;g__GCA-2689465;s__	3300022909.a:Ga0255755_1000223_53	Proteobacteria	99.0	1.77	3.6509799270073207	4228	12.0	5.0	4.0	1114.0	4348201
OTU-42868	2504557017	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__Marinomonas arctica	M320_pool_M320_pool_c19_83	Proteobacteria	100.0	0.0	2.119048305695753	4163	14.0	5.0	7.0	1389.0	4462800
OTU-42869	2504557016	isolate	IMG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	F209_pool_F209_pool_c26_1	Bacteroidota	98.41	0.0	1.1019333333333334	2112	14.0	4.0	8.0	647.0	2291461
OTU-42870	GCF_000566685.1	isolate	NCBI-RefSeq	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter tibetensis	NZ_AZQN01000002.1_507	Bacteroidota	99.7	0.3	2.522646882043587	4256	15.0	5.0	6.0	1333.0	5313422
OTU-29574	GCF_900109195.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;s__Pseudooceanicola nitratireducens	NZ_FNZG01000002.1_155	Proteobacteria	99.07	0.45	3.6849475929311413	3883	13.0	4.0	4.0	1643.0	4063489
OTU-42872	650377973	isolate	IMG	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Sphaerochaeta;s__Sphaerochaeta globosa	CP002541_2808	Spirochaetota	97.73	0.0	2.653162337662335	3072	12.0	4.0	6.0	616.0	3316466
OTU-29580	GCA_002718035.1	MAG	NCBI-MAG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__TMED113;g__GCA-2718035;s__GCA-2718035 sp002718035	PBCX01000004.1_76	Bacteroidota	76.24	0.54	0.8108652482269503	1095	10.0	5.0	9.0	142.0	1261452
OTU-45137	2775507085	isolate	IMG	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces xanthophaeus	Ga0162442_1016_7	Actinobacteriota	99.46	1.55	4.131170006261672	7811	16.0	4.0	0.0	3214.0	8592875
OTU-42874	2687453753	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Beta-01;s__	Ga0136138_1205_24	Proteobacteria	96.52	0.12	3.0771737588652504	3076	11.0	5.0	4.0	571.0	3191349
OTU-42876	2687453756	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Ventosimonas;s__	Ga0136141_1183_11	Proteobacteria	94.76	0.22	2.4936672158154884	2796	11.0	5.0	5.0	620.0	2825500
OTU-42877	GCF_001580015.1	isolate	NCBI-RefSeq	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Cephaloticoccus;s__Cephaloticoccus primus	NZ_LSZQ01000029.1_69	Verrucomicrobiota	97.26	0.0	3.4652222222222333	1832	11.0	4.0	4.0	856.0	2356970
OTU-11143	3300025587_16	MAG	GEM	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__DTU013;s__DTU013 sp002386045	3300025587.a:Ga0208938_1002319_9	Firmicutes_A	92.44	0.35	2.188619565217391	2198	13.0	5.0	5.0	661.0	2443904
OTU-11144	3300025587_14	MAG	GEM	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Tepidimicrobiaceae;g__;s__	3300025587.a:Ga0208938_1000254_22	Firmicutes_A	96.08	3.97	0.7651845949535193	2596	15.0	4.0	7.0	772.0	2508775
OTU-11146	3300025587_11	MAG	GEM	d__Bacteria;p__Firmicutes_A;c__Thermovenabulia;o__Thermovenabulales;f__Tepidanaerobacteraceae;g__Tepidanaerobacter;s__Tepidanaerobacter syntrophicus	3300025587.a:Ga0208938_1008095_2	Firmicutes_A	69.48	1.12	1.0396220472440947	2974	12.0	5.0	6.0	544.0	2716816
OTU-42879	2770939508	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__	Ga0244560_114_31	Proteobacteria	97.93	1.65	3.8084314720812262	4301	13.0	4.0	4.0	1583.0	4521451
OTU-31893	2786546552	MAG	IMG	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__UBA2993;s__UBA2993 sp002721705	.	Verrucomicrobiota	88.29	3.38	3.5080456730769254	2857	10.0	5.0	5.0	419.0	3541024
OTU-11148	3300010274_20	MAG	GEM	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__;s__	3300010274.a:Ga0134100_1000004_175	Firmicutes_A	97.99	1.23	0.8478986666666661	2299	14.0	4.0	8.0	756.0	2361866
OTU-42881	GCF_003797835.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__	NZ_RKMF01000009.1_73	Actinobacteriota	99.34	0.0	4.163653266331685	2634	16.0	4.0	0.0	1002.0	2952089
OTU-29630	GCA_002371675.1	MAG	NCBI-MAG	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp002371675	.	Firmicutes_A	74.25	0.34	3.05555453501723	1950	16.0	4.0	5.0	879.0	2095464
OTU-42883	RampelliS_2015__H24__bin.77	MAG	Pasolli et al.	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__;s__	.	Proteobacteria	62.3234	1.07527	1.442065868263473	858	15.0	5.0	8.0	201.0	771072
OTU-42884	GCF_001279555.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora sp001279555	NZ_LGEB01000058.1_39	Actinobacteriota	100.0	1.32	4.102621149042429	6159	16.0	4.0	0.0	2420.0	6774213
OTU-42885	2751185742	isolate	IMG	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Phormidiaceae;g__Arthrospira;s__Arthrospira maxima	.	Cyanobacteria	99.42	0.22	2.550021341463421	5385	11.0	5.0	5.0	1312.0	6228153
OTU-11164	3300011822_4	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__	3300011822.a:Ga0122087_100008_158	Bacteroidota	99.51	0.0	1.4764073226544638	3770	13.0	4.0	8.0	1328.0	4082638
OTU-32697	GCF_001298715.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__GCF1875585;s__GCF1875585 sp001298715	NZ_CDSC02000142.1_4	Proteobacteria	97.68	0.0	1.1531133004926106	1983	11.0	5.0	7.0	250.0	1859850
OTU-12605	3300011822_3	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__	3300011822.a:Ga0122087_100437_10	Proteobacteria	75.47	2.21	3.3451985723556246	5868	12.0	4.0	5.0	1588.0	5184261
OTU-42888	2802429660	isolate	IMG	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Litorilinea;s__Litorilinea aerophila	Ga0309954_10820_1	Chloroflexota	88.3	4.86	3.9000311077390086	5792	13.0	4.0	4.0	1445.0	5315789
OTU-8170	3300012940_53	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__MEBICO9517;g__;s__	3300012940.a:Ga0164243_10016431_1,3300012940.a:Ga0164243_10008084_9	Bacteroidota	83.8	1.2	3.356004385964927	3069	14.0	5.0	5.0	970.0	3343375
OTU-42889	2645727855	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer;s__Ensifer adhaerens_B	Ga0081963_119_35	Proteobacteria	99.81	1.92	3.6480177449167814	7083	13.0	4.0	4.0	2725.0	7449749
OTU-31137	GCF_900156615.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Kroppenstedtia;s__Kroppenstedtia eburnea	NZ_FTOD01000002.1_184	Firmicutes_I	100.0	1.41	2.806098278335741	3484	13.0	5.0	6.0	1397.0	3532052
OTU-11177	3300017441_27	MAG	GEM	d__Bacteria;p__Omnitrophota;c__koll11;o__UBA9649;f__;g__;s__	3300017441.a:Ga0185321_10001832_5	Omnitrophota	51.71	0.0	3.257412844036696	713	10.0	5.0	3.0	111.0	650918
OTU-42891	641736193	isolate	IMG	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis;s__Anaerofustis stercorihominis	NZ_ABIL02000006_345	Firmicutes_A	98.59	1.41	1.107876794258373	2270	13.0	4.0	9.0	840.0	2284603
OTU-12933	3300023118_8	MAG	GEM	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Paenarthrobacter;s__	3300023118.a:Ga0247742_10000009_14	Actinobacteriota	99.12	1.95	3.7329492089925274	4126	17.0	4.0	4.0	1212.0	4409606
OTU-42892	GCF_002153395.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus subtilis_G	NZ_MVPW01000008.1_97	Firmicutes	99.29	0.26	1.8127865662272489	4105	14.0	5.0	7.0	1603.0	4134805
OTU-42893	2574179782	isolate	IMG	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium_A;s__Carnobacterium_A funditum	BR44DRAFT_scf7180000000006_quiver_dupTrim_9421.1_1259	Firmicutes	99.45	1.29	0.953114594594595	2177	17.0	5.0	8.0	925.0	2352439
OTU-29676	GCA_003599135.1	MAG	NCBI-MAG	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__2-01-FULL-56-20;g__;s__	.	Patescibacteria	56.67	0.85	3.095042372881357	756	13.0	4.0	5.0	119.0	702929
OTU-13003	3300025888_41	MAG	GEM	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__20CM-4-69-9;f__20CM-4-69-9;g__Fen-549;s__	.	Actinobacteriota	75.86	2.87	3.8503283208020034	1500	12.0	4.0	3.0	425.0	1394828
OTU-11191	GCA_003159495.1	MAG	NCBI-MAG	d__Bacteria;p__Goldbacteria;c__PGYV01;o__PGYV01;f__Palsa-1178;g__Bog-1181;s__Bog-1181 sp003159495	PLPI01000027.1_57	Goldbacteria	98.88	2.31	1.5144696016771484	2924	12.0	5.0	7.0	490.0	3046762
OTU-42896	GCF_002002485.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__GCF-002002485;s__GCF-002002485 sp002002485	NZ_MQVI01000001.1_89	Proteobacteria	99.13	0.82	1.5668460128322643	2479	12.0	4.0	6.0	1121.0	2545170
OTU-11193	3300027784_15	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__QGGB01;s__	3300027784.a:Ga0207421_10008067_10,3300027784.a:Ga0207421_10001527_16	Bacteroidota	94.26	1.37	2.4521182634730527	3000	12.0	5.0	6.0	726.0	3437085
OTU-42897	2739367718	SAG	IMG	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA823;g__UBA823;s__UBA823 sp002296225	Ga0191277_101_15	Acidobacteriota	91.54	0.85	3.404508522727272	2294	12.0	5.0	4.0	356.0	2568097
OTU-29718	GCF_004118155.1	isolate	NCBI-RefSeq	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Taibaiella_A;s__	NZ_SAIQ01000001.1_329	Bacteroidota	100.0	0.74	1.9827638266068808	3168	16.0	4.0	7.0	1342.0	3545609
OTU-42899	GCF_001931755.2	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__Wolbachia sp001931755	NZ_CP015510.2_243	Proteobacteria	99.36	1.82	1.5147593220338993	1605	11.0	5.0	6.0	295.0	1801626
OTU-22020	3300016603	SAG	IMG	d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__;s__	Ga0184743_1074_4	Latescibacterota	51.72	0.0	2.6676129032258085	2184	11.0	5.0	6.0	595.0	2567541
OTU-42902	GCA_003246895.1	MAG	NCBI-MAG	d__Bacteria;p__Spirochaetota;c__UBA4802;o__UBA4802;f__UBA5550;g__SZUA-423;s__SZUA-423 sp003246895	QKCL01000065.1_21	Spirochaetota	90.95	2.25	2.1422518089725036	3380	12.0	5.0	7.0	702.0	3566456
OTU-12051	3300026531_12	MAG	GEM	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__;s__	3300026531.a:Ga0256835_1000213_17	Desulfobacterota	85.16	0.0	3.278862170087979	2605	12.0	5.0	4.0	688.0	2900053
OTU-11212	3300027639_2	MAG	GEM	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	3300027639.a:Ga0209387_1000303_12,3300027639.a:Ga0209387_1000027_22	Gemmatimonadota	83.45	2.2	4.254627139364331	3497	16.0	5.0	3.0	859.0	3572243
